4ae0378e-b19e-4149-ae20-f8b785bf52cc,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/config/database.js,,'If' statement should not be the only statement in 'else' block,CLOSED,parsisdominique@gmail.com,2026-02-08T20:41:22+0100
ec968cab-1267-4bd1-925f-38a8a2d36aac,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/config/database.js,,Prefer `node:path` over `path`.,CLOSED,dominiqueparsis@macbookpro.k0s-fr.ibm.com,2026-01-19T10:45:17+0100
ce8fe099-6504-4863-8af3-4629b2744511,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/config/database.js,,Handle this exception or don't catch it at all.,CLOSED,parsisdominique@gmail.com,2026-02-08T20:41:22+0100
9b3e7cef-fb83-430f-90e8-0b1dac2ac183,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/config/database.js,,Prefer `Number.parseInt` over `parseInt`.,CLOSED,parsisdominique@gmail.com,2026-03-08T02:20:09+0100
7b056732-3c7d-4477-abac-e759442bfd62,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/config/database.js,,Prefer `node:fs` over `fs`.,CLOSED,parsisdominique@gmail.com,2026-02-08T20:41:22+0100
5e10241e-dbe9-4040-b356-f1f00e4c7969,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/config/database.js,49,Prefer `String#replaceAll()` over `String#replace()`.,OPEN,parsisdominique@gmail.com,2026-03-08T02:20:09+0100
04cd190b-82c3-4594-bce6-ad8dca7e5a1a,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/config/database.js,,Prefer `node:url` over `url`.,CLOSED,dominiqueparsis@macbookpro.k0s-fr.ibm.com,2026-01-19T10:45:17+0100
730d3077-b43e-4a63-af60-60ff18aa18a6,CRITICAL,CODE_SMELL,FRmicrow_dataFootV1:backend/src/controllers/v3/importControllerV3.js,,Refactor this function to reduce its Cognitive Complexity from 26 to the 15 allowed.,CLOSED,parsisdominique@gmail.com,2026-02-25T14:50:48+0100
a555711b-793c-4ade-9182-8f170f327e48,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/controllers/v3/importControllerV3.js,49,Extract this nested ternary operation into an independent statement.,OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
f8a1c63b-3f92-4af3-b973-691d9449e49a,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/controllers/v3/importControllerV3.js,,Prefer `Number.parseInt` over `parseInt`.,CLOSED,parsisdominique@gmail.com,2026-02-25T14:50:48+0100
dc138eaf-b39d-4227-ac96-ee47fb40256a,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/controllers/v3/importControllerV3.js,,Prefer `Number.parseInt` over `parseInt`.,CLOSED,parsisdominique@gmail.com,2026-02-22T14:55:44+0100
bf08a670-8a29-453f-9725-420ae13d5810,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/controllers/v3/importControllerV3.js,,Prefer `Number.parseInt` over `parseInt`.,CLOSED,parsisdominique@gmail.com,2026-02-25T14:50:48+0100
653d1e31-5c6c-4e29-b270-74a9444a694e,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/controllers/v3/importControllerV3.js,,Prefer `Number.parseInt` over `parseInt`.,CLOSED,parsisdominique@gmail.com,2026-02-25T14:50:48+0100
314dfbdf-2904-4b9a-a629-67a682f70a47,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/controllers/v3/importControllerV3.js,,Prefer `Number.parseInt` over `parseInt`.,CLOSED,parsisdominique@gmail.com,2026-02-25T14:50:48+0100
1b17b90b-19fe-4012-90d1-c3ee73336f33,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/controllers/v3/importControllerV3.js,,Prefer `Number.parseInt` over `parseInt`.,CLOSED,parsisdominique@gmail.com,2026-02-25T14:50:48+0100
1996e33f-5db1-4998-8265-d7379a76d148,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/controllers/v3/importControllerV3.js,,Prefer `Number.parseInt` over `parseInt`.,CLOSED,parsisdominique@gmail.com,2026-02-25T14:50:48+0100
02084f5f-ad78-460b-b162-117ee6a46ddc,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/controllers/v3/importControllerV3.js,,Prefer `Number.parseInt` over `parseInt`.,CLOSED,parsisdominique@gmail.com,2026-02-11T14:07:01+0100
